time,n_waiting,n_busy
2124.0000,494,4
2125.5000,492,4
2127.0000,491,4
2128.5000,486,4
2130.0000,486,4
2131.5000,484,4
2133.0000,487,4
2134.5000,495,4
2136.0000,501,4
2137.5000,502,4
2139.0000,505,4
2140.5000,503,4
2142.0000,506,4
2143.5000,506,4
2145.0000,507,4
2146.5000,505,4
2148.0000,504,4
2149.5000,504,4
2151.0000,504,4
2152.5000,512,4
2154.0000,513,4
2155.5000,509,4
2157.0000,511,4
2158.5000,512,4
2160.0000,510,4
2161.5000,506,4
2163.0000,506,4
2164.5000,502,4
2166.0000,503,4
2167.5000,509,4
2169.0000,506,4
2170.5000,505,4
2172.0000,504,4
2173.5000,504,4
2175.0000,499,4
2176.5000,502,4
2178.0000,497,4
2179.5000,501,4
2181.0000,499,4
2182.5000,505,4
2184.0000,510,4
2185.5000,516,4
2187.0000,520,4
2188.5000,524,4
2190.0000,525,4
2191.5000,525,4
2193.0000,531,4
2194.5000,531,4
2196.0000,531,4
2197.5000,539,4
2199.0000,543,4
2200.5000,544,4
2202.0000,548,4
2203.5000,545,4
2205.0000,544,4
2206.5000,543,4
2208.0000,543,4
2209.5000,541,4
2211.0000,548,4
2212.5000,551,4
2214.0000,559,4
2215.5000,555,4
2217.0000,560,4
2218.5000,556,4
2220.0000,557,4
2221.5000,555,4
2223.0000,561,4
2224.5000,560,4
2226.0000,556,4
2227.5000,555,4
2229.0000,553,4
2230.5000,562,4
2232.0000,571,4
2233.5000,569,4
2235.0000,566,4
2236.5000,565,4
2238.0000,566,4
2239.5000,565,4
2241.0000,565,4
2242.5000,569,4
2244.0000,569,4
2245.5000,566,4
2247.0000,563,4
2248.5000,562,4
2250.0000,559,4
2251.5000,560,4
2253.0000,557,4
2254.5000,562,4
2256.0000,562,4
2257.5000,561,4
2259.0000,564,4
2260.5000,563,4
2262.0000,566,4
2263.5000,568,4
2265.0000,568,4
2266.5000,568,4
2268.0000,566,4
2269.5000,559,4
2271.0000,559,4
2272.5000,562,4
2274.0000,571,4
2275.5000,568,4
2277.0000,568,4
2278.5000,574,4
2280.0000,575,4
2281.5000,574,4
2283.0000,575,4
2284.5000,576,4
2286.0000,571,4
2287.5000,575,4
2289.0000,571,4
2290.5000,570,4
2292.0000,564,4
2293.5000,564,4
