time,n_waiting,n_busy
1521.0000,0,1
1522.5000,0,0
1524.0000,0,0
1525.5000,0,1
1527.0000,0,4
1528.5000,0,4
1530.0000,0,5
1531.5000,0,4
1533.0000,0,5
1534.5000,0,3
1536.0000,0,1
1537.5000,0,2
1539.0000,0,4
1540.5000,0,3
1542.0000,2,6
1543.5000,1,6
1545.0000,4,6
1546.5000,3,6
1548.0000,8,6
1549.5000,8,6
1551.0000,1,6
1552.5000,7,6
1554.0000,7,6
1555.5000,1,6
1557.0000,0,2
1558.5000,0,1
1560.0000,0,0
1561.5000,0,0
1563.0000,0,3
1564.5000,0,5
1566.0000,0,2
1567.5000,0,1
1569.0000,0,1
1570.5000,0,1
1572.0000,0,4
1573.5000,4,6
1575.0000,0,4
1576.5000,2,6
1578.0000,0,5
1579.5000,0,3
1581.0000,0,5
1582.5000,0,1
1584.0000,0,1
1585.5000,0,0
1587.0000,0,0
1588.5000,0,0
1590.0000,0,2
1591.5000,0,2
1593.0000,0,3
1594.5000,0,5
1596.0000,0,6
1597.5000,0,4
1599.0000,0,5
1600.5000,0,4
1602.0000,0,4
1603.5000,0,3
1605.0000,0,3
1606.5000,8,6
1608.0000,0,5
1609.5000,0,1
1611.0000,0,3
1612.5000,3,6
1614.0000,6,6
1615.5000,2,6
1617.0000,0,6
1618.5000,0,3
1620.0000,0,2
1621.5000,0,0
1623.0000,0,0
1624.5000,0,5
1626.0000,0,5
1627.5000,0,4
1629.0000,0,2
1630.5000,0,0
1632.0000,0,1
1633.5000,0,2
1635.0000,2,6
1636.5000,0,5
1638.0000,0,1
1639.5000,0,0
1641.0000,0,6
1642.5000,0,6
1644.0000,1,6
1645.5000,1,6
1647.0000,0,4
1648.5000,0,1
1650.0000,0,0
1651.5000,0,0
1653.0000,0,0
1654.5000,0,2
1656.0000,0,1
1657.5000,0,0
1659.0000,0,0
1660.5000,0,2
1662.0000,4,6
1663.5000,0,3
1665.0000,1,6
1666.5000,0,2
1668.0000,0,0
1669.5000,0,0
1671.0000,0,0
1672.5000,0,1
1674.0000,0,1
1675.5000,0,1
1677.0000,0,0
1678.5000,0,2
1680.0000,0,4
1681.5000,0,4
1683.0000,0,2
1684.5000,0,1
1686.0000,0,3
1687.5000,0,4
1689.0000,0,4
1690.5000,3,6
1692.0000,7,6
