time,n_waiting,n_busy
1705.5000,3,4
1707.0000,2,4
1708.5000,0,4
1710.0000,0,3
1711.5000,0,2
1713.0000,0,4
1714.5000,0,2
1716.0000,0,2
1717.5000,0,1
1719.0000,3,4
1720.5000,0,4
1722.0000,0,1
1723.5000,0,0
1725.0000,0,3
1726.5000,2,4
1728.0000,0,3
1729.5000,0,1
1731.0000,0,1
1732.5000,10,4
1734.0000,4,4
1735.5000,9,4
1737.0000,8,4
1738.5000,9,4
1740.0000,12,4
1741.5000,14,4
1743.0000,14,4
1744.5000,15,4
1746.0000,14,4
1747.5000,16,4
1749.0000,11,4
1750.5000,9,4
1752.0000,5,4
1753.5000,0,1
1755.0000,0,0
1756.5000,0,0
1758.0000,1,4
1759.5000,0,2
1761.0000,0,1
1762.5000,0,0
1764.0000,0,2
1765.5000,0,0
1767.0000,0,1
1768.5000,0,0
1770.0000,0,2
1771.5000,7,4
1773.0000,7,4
1774.5000,5,4
1776.0000,0,4
1777.5000,0,2
1779.0000,0,1
1780.5000,0,1
1782.0000,0,3
1783.5000,9,4
1785.0000,11,4
1786.5000,11,4
1788.0000,8,4
1789.5000,8,4
1791.0000,10,4
1792.5000,10,4
1794.0000,11,4
1795.5000,10,4
1797.0000,11,4
1798.5000,6,4
1800.0000,4,4
1801.5000,0,2
1803.0000,0,0
1804.5000,0,1
1806.0000,1,4
1807.5000,1,4
1809.0000,0,3
1810.5000,1,4
1812.0000,4,4
1813.5000,4,4
1815.0000,1,4
1816.5000,0,1
1818.0000,2,4
1819.5000,0,4
1821.0000,0,1
1822.5000,0,0
1824.0000,0,0
1825.5000,11,4
1827.0000,9,4
1828.5000,7,4
1830.0000,8,4
1831.5000,6,4
1833.0000,4,4
1834.5000,0,4
1836.0000,0,2
1837.5000,0,1
1839.0000,0,1
1840.5000,0,1
1842.0000,0,0
1843.5000,0,0
1845.0000,0,2
1846.5000,0,2
1848.0000,0,3
1849.5000,0,0
1851.0000,0,3
1852.5000,0,1
1854.0000,0,0
1855.5000,0,1
1857.0000,0,2
1858.5000,0,1
1860.0000,0,1
1861.5000,0,2
1863.0000,0,3
1864.5000,0,4
1866.0000,0,1
1867.5000,0,1
1869.0000,0,3
1870.5000,0,1
1872.0000,0,1
1873.5000,0,0
1875.0000,0,1
1876.5000,0,2
1878.0000,10,4
1879.5000,9,4
1881.0000,3,4
1882.5000,4,4
1884.0000,14,4
1885.5000,15,4
1887.0000,14,4
1888.5000,14,4
1890.0000,11,4
1891.5000,11,4
1893.0000,9,4
1894.5000,10,4
1896.0000,6,4
1897.5000,6,4
1899.0000,6,4
1900.5000,5,4
1902.0000,4,4
1903.5000,3,4
1905.0000,2,4
1906.5000,1,4
1908.0000,0,4
1909.5000,0,2
1911.0000,0,1
1912.5000,0,1
1914.0000,0,3
1915.5000,0,2
1917.0000,0,2
1918.5000,0,4
1920.0000,0,4
1921.5000,0,2
1923.0000,0,2
1924.5000,0,0
1926.0000,0,0
1927.5000,0,0
1929.0000,0,0
1930.5000,0,0
1932.0000,0,1
1933.5000,0,3
1935.0000,0,3
1936.5000,0,0
1938.0000,0,3
1939.5000,0,1
1941.0000,2,4
1942.5000,2,4
1944.0000,0,2
1945.5000,0,2
1947.0000,0,1
1948.5000,0,1
1950.0000,3,4
1951.5000,4,4
1953.0000,0,3
1954.5000,0,4
1956.0000,0,3
1957.5000,2,4
1959.0000,12,4
1960.5000,15,4
1962.0000,11,4
1963.5000,10,4
1965.0000,7,4
1966.5000,4,4
1968.0000,6,4
1969.5000,1,4
1971.0000,6,4
1972.5000,6,4
1974.0000,6,4
1975.5000,7,4
1977.0000,5,4
1978.5000,4,4
1980.0000,1,4
1981.5000,0,2
1983.0000,0,2
1984.5000,0,1
1986.0000,0,1
1987.5000,0,2
1989.0000,0,2
1990.5000,0,3
1992.0000,0,3
1993.5000,0,3
1995.0000,0,3
1996.5000,0,3
1998.0000,0,0
1999.5000,0,3
2001.0000,2,4
2002.5000,6,4
2004.0000,3,4
2005.5000,2,4
2007.0000,0,4
2008.5000,0,1
2010.0000,0,2
2011.5000,0,0
2013.0000,0,0
2014.5000,0,0
2016.0000,0,1
2017.5000,0,2
2019.0000,0,2
2020.5000,0,1
2022.0000,2,4
2023.5000,0,1
2025.0000,0,2
2026.5000,0,3
2028.0000,0,3
2029.5000,1,4
2031.0000,2,4
2032.5000,0,4
2034.0000,0,3
2035.5000,0,0
2037.0000,0,0
2038.5000,0,2
2040.0000,0,3
2041.5000,0,2
2043.0000,0,1
2044.5000,0,1
2046.0000,0,1
2047.5000,0,2
2049.0000,0,4
2050.5000,0,1
2052.0000,2,4
2053.5000,2,4
2055.0000,4,4
2056.5000,0,3
2058.0000,0,1
2059.5000,0,1
2061.0000,0,2
2062.5000,4,4
2064.0000,0,2
2065.5000,0,2
2067.0000,3,4
2068.5000,1,4
2070.0000,5,4
2071.5000,5,4
2073.0000,7,4
2074.5000,6,4
2076.0000,6,4
2077.5000,5,4
2079.0000,4,4
2080.5000,3,4
2082.0000,2,4
2083.5000,0,2
2085.0000,0,3
2086.5000,0,0
2088.0000,0,0
2089.5000,0,0
2091.0000,0,3
2092.5000,0,2
2094.0000,2,4
2095.5000,0,3
2097.0000,0,2
2098.5000,0,2
2100.0000,3,4
2101.5000,4,4
2103.0000,3,4
2104.5000,0,3
2106.0000,0,3
2107.5000,6,4
2109.0000,2,4
2110.5000,3,4
2112.0000,0,4
2113.5000,0,2
2115.0000,0,0
2116.5000,0,4
2118.0000,0,3
2119.5000,0,0
2121.0000,0,3
2122.5000,3,4
2124.0000,0,0
2125.5000,0,2
2127.0000,0,1
2128.5000,0,2
2130.0000,0,1
2131.5000,0,1
2133.0000,0,2
2134.5000,0,4
2136.0000,0,2
2137.5000,1,4
2139.0000,0,3
2140.5000,0,1
2142.0000,0,1
2143.5000,0,1
2145.0000,0,2
2146.5000,0,2
2148.0000,0,1
2149.5000,0,1
2151.0000,0,1
2152.5000,0,1
2154.0000,0,4
2155.5000,0,1
2157.0000,2,4
2158.5000,3,4
2160.0000,1,4
2161.5000,1,4
2163.0000,0,3
2164.5000,0,1
2166.0000,0,3
2167.5000,0,3
2169.0000,0,4
2170.5000,0,2
2172.0000,0,4
2173.5000,0,2
2175.0000,0,2
2176.5000,0,3
2178.0000,1,4
2179.5000,0,4
2181.0000,0,3
2182.5000,3,4
2184.0000,1,4
2185.5000,0,1
2187.0000,0,1
2188.5000,0,1
2190.0000,0,1
2191.5000,0,0
2193.0000,0,1
2194.5000,0,0
2196.0000,0,0
2197.5000,1,4
2199.0000,7,4
2200.5000,6,4
2202.0000,5,4
2203.5000,3,4
2205.0000,0,4
2206.5000,0,0
2208.0000,0,2
2209.5000,0,1
2211.0000,0,0
2212.5000,0,0
2214.0000,0,3
2215.5000,2,4
2217.0000,2,4
2218.5000,0,3
2220.0000,0,1
2221.5000,0,0
2223.0000,0,0
2224.5000,0,0
2226.0000,1,4
2227.5000,0,4
2229.0000,0,4
2230.5000,0,2
2232.0000,0,3
2233.5000,0,2
2235.0000,0,2
2236.5000,2,4
2238.0000,0,3
2239.5000,7,4
2241.0000,4,4
2242.5000,0,1
2244.0000,0,2
2245.5000,0,0
2247.0000,0,1
2248.5000,0,3
2250.0000,4,4
2251.5000,0,3
2253.0000,0,4
2254.5000,2,4
2256.0000,0,2
2257.5000,0,4
2259.0000,0,3
2260.5000,0,2
2262.0000,0,1
2263.5000,13,4
2265.0000,16,4
2266.5000,17,4
2268.0000,10,4
2269.5000,13,4
2271.0000,7,4
2272.5000,7,4
2274.0000,4,4
2275.5000,2,4
2277.0000,2,4
2278.5000,3,4
2280.0000,2,4
2281.5000,0,3
2283.0000,0,2
2284.5000,0,1
2286.0000,0,1
2287.5000,0,0
2289.0000,0,0
2290.5000,0,1
2292.0000,0,4
2293.5000,0,3
2295.0000,0,1
2296.5000,4,4
2298.0000,5,4
2299.5000,9,4
2301.0000,7,4
2302.5000,1,4
2304.0000,0,2
2305.5000,3,4
2307.0000,1,4
2308.5000,0,3
2310.0000,0,1
2311.5000,0,2
2313.0000,0,1
2314.5000,0,3
2316.0000,0,3
2317.5000,2,4
2319.0000,2,4
2320.5000,5,4
2322.0000,8,4
2323.5000,5,4
2325.0000,9,4
2326.5000,12,4
2328.0000,9,4
2329.5000,7,4
2331.0000,2,4
2332.5000,1,4
2334.0000,0,4
2335.5000,0,3
2337.0000,0,3
2338.5000,0,2
2340.0000,0,2
2341.5000,1,4
2343.0000,4,4
2344.5000,2,4
2346.0000,0,3
2347.5000,0,2
2349.0000,0,4
2350.5000,0,4
2352.0000,0,3
2353.5000,0,0
2355.0000,0,0
2356.5000,0,0
2358.0000,0,2
2359.5000,0,2
2361.0000,1,4
2362.5000,1,4
2364.0000,0,3
2365.5000,0,3
2367.0000,0,3
2368.5000,3,4
2370.0000,5,4
2371.5000,9,4
2373.0000,9,4
2374.5000,6,4
2376.0000,6,4
2377.5000,17,4
2379.0000,14,4
2380.5000,14,4
2382.0000,19,4
2383.5000,20,4
2385.0000,20,4
2386.5000,11,4
2388.0000,16,4
2389.5000,11,4
2391.0000,8,4
2392.5000,2,4
2394.0000,1,4
2395.5000,1,4
2397.0000,2,4
2398.5000,2,4
2400.0000,0,1
2401.5000,0,1
2403.0000,5,4
2404.5000,3,4
2406.0000,4,4
2407.5000,5,4
2409.0000,2,4
2410.5000,0,3
2412.0000,0,2
2413.5000,0,4
2415.0000,0,1
2416.5000,0,1
2418.0000,0,1
2419.5000,0,0
2421.0000,0,2
2422.5000,0,0
2424.0000,0,0
2425.5000,0,0
2427.0000,0,0
2428.5000,0,0
2430.0000,0,3
2431.5000,0,4
2433.0000,0,2
2434.5000,0,1
2436.0000,0,2
2437.5000,0,4
2439.0000,3,4
2440.5000,0,2
2442.0000,0,1
2443.5000,0,4
2445.0000,0,2
2446.5000,1,4
2448.0000,0,2
2449.5000,0,1
2451.0000,0,1
2452.5000,0,3
2454.0000,0,3
2455.5000,0,1
2457.0000,0,0
2458.5000,0,3
